Cell Line,Inhibitor,Run,Stimulus,Timepoint,AB1,AB2,AB3,AB4,AB5,AB6,AB7,AB8,AB9,AB10,AB11,AB12,AB13,AB14,AB15,AB16,AB17,AB18,AB19,AB20
inSilico,INH1,A,loLIG2,60min,581.208041,596.315216,443.746138,623.151466,518.063684,510.868156,492.196606,467.890397,528.831698,657.087558,522.733605,463.487332,588.137906,523.864154,520.36035,384.412057,500.593341,740.957169,421.031273,563.855438
inSilico,INH1,B,loLIG2,60min,622.171033,533.638601,456.74215,716.779295,458.771369,501.841724,451.459949,465.99695,520.690457,609.00557,490.309193,429.792869,593.590022,677.662518,502.100743,354.399866,455.71791,916.46001,537.580019,529.226119
inSilico,INH1,C,loLIG2,60min,584.799249,492.881957,464.938028,660.170489,472.026611,470.337795,490.694081,511.607908,495.95235,655.141564,534.956966,510.716037,457.550048,615.819991,405.840729,449.905628,478.472764,948.550242,480.992741,604.559004
inSilico,INH1,A,hiLIG2,60min,721.689531,776.181794,461.019753,641.495627,574.113015,476.960689,455.715303,398.150976,523.899409,1237.718298,480.50776,453.181098,544.049487,610.509704,456.250187,440.354664,487.050235,731.72724,526.804755,824.444283
inSilico,INH1,B,hiLIG2,60min,556.197501,975.639067,414.795382,674.525073,497.12244,505.101418,468.803827,511.759679,523.226364,1085.25606,444.504694,518.528851,553.28363,704.043269,533.387319,519.582955,462.213696,774.067872,548.264478,859.849897
inSilico,INH1,C,hiLIG2,60min,566.657503,921.582214,503.974161,666.491397,518.951329,454.45839,581.683386,444.716814,507.275758,997.893291,479.875912,495.530202,565.588184,651.814042,476.589516,534.347226,511.937967,874.157046,551.369382,726.7734
inSilico,INH2,A,loLIG2,60min,413.007242,417.907449,400.437697,508.839119,534.776193,503.454461,455.685329,515.327192,489.662004,561.054757,509.800891,456.902472,555.405388,617.627011,524.369494,506.929636,481.003997,943.253883,656.678206,477.461249
inSilico,INH2,B,loLIG2,60min,427.158266,438.923894,453.076279,583.833133,484.312615,484.191431,501.719177,439.078834,545.044082,462.415,487.915222,397.49255,505.832465,552.18444,505.579793,519.554019,465.967526,866.727787,576.654952,485.814979
inSilico,INH2,C,loLIG2,60min,432.81178,447.622956,477.585258,515.458448,463.278721,443.83454,460.561645,403.802606,550.477871,518.841934,467.464009,499.944082,500.795955,475.577967,591.654094,473.509416,410.357147,752.975781,530.232952,520.821344
inSilico,INH2,A,hiLIG2,60min,522.425247,467.872404,450.494794,614.523797,490.804079,494.023118,503.096464,420.22818,498.609718,517.389611,590.648128,484.733651,500.621219,642.476911,565.127619,377.767378,534.994229,848.589304,515.819914,580.920344
inSilico,INH2,B,hiLIG2,60min,600.180168,416.839888,487.464831,576.601917,434.006566,456.303152,474.998538,487.045427,511.726726,486.221192,544.250185,399.0567,571.630792,598.379153,551.02552,427.615301,504.823163,816.045944,457.90626,482.456984
inSilico,INH2,C,hiLIG2,60min,491.566277,478.051441,431.631861,544.511142,502.593765,456.664216,439.13211,482.438121,527.041582,574.595054,596.039223,410.960231,528.598538,571.531688,537.740313,449.47329,450.060595,766.28457,485.618178,483.688371
inSilico,INH3,A,loLIG2,60min,576.482091,806.015123,429.479302,469.202494,516.059936,524.406075,488.15674,509.070128,524.295605,474.637882,512.767395,456.381997,565.897406,481.996326,541.512384,425.198604,389.73962,830.814886,503.536549,593.456647
inSilico,INH3,B,loLIG2,60min,544.425722,648.838332,402.714119,589.7121,437.262189,448.9251,484.609025,476.465003,528.329636,502.635599,504.123856,434.715443,577.1836,491.322321,475.733099,411.219192,457.475044,912.933306,460.491943,637.371001
inSilico,INH3,C,loLIG2,60min,659.009046,686.329598,480.093449,490.686782,432.660256,438.025528,444.798556,462.77641,480.118046,524.143883,559.581336,479.288216,543.510012,464.730527,577.332759,433.847016,520.425056,851.61807,428.049214,740.350475
inSilico,INH3,A,hiLIG2,60min,616.846306,1489.283577,474.355405,534.346334,446.367153,449.716963,487.583334,468.189586,495.202438,529.634233,484.322287,448.47724,573.239393,477.868976,466.224446,514.25421,485.7547,791.548386,468.006736,1699.627476
inSilico,INH3,B,hiLIG2,60min,638.599469,1773.090984,522.633407,538.540747,473.116952,457.504406,389.794026,506.517767,519.083161,545.97351,453.747397,438.086366,511.80152,538.431568,531.172708,448.852254,452.659596,788.713022,443.490564,1495.20843
inSilico,INH3,C,hiLIG2,60min,663.214011,1495.169578,516.97527,453.040486,561.477986,440.637311,427.465543,477.204074,511.673367,489.226734,477.42631,452.932377,550.399803,544.017605,488.010645,446.037067,524.875628,743.430177,495.251778,1364.481051
inSilico,,A,loLIG1+loLIG2,60min,654.403341,584.204646,423.790377,586.86415,590.471949,501.598298,451.806502,481.763133,599.366213,588.981425,547.623984,479.333296,542.695892,665.554084,454.29431,486.246399,420.830678,784.062238,482.837149,586.21779
inSilico,,B,loLIG1+loLIG2,60min,585.403488,547.840512,526.860521,618.627382,512.219362,453.872291,443.207199,481.582917,575.345098,575.461286,446.511587,412.381944,480.120571,709.533083,458.383192,394.748365,451.084859,763.681428,455.433975,517.916476
inSilico,,C,loLIG1+loLIG2,60min,662.182506,600.465516,381.064991,709.020595,521.696095,475.209877,466.599092,478.037239,452.956459,667.581449,562.008615,478.572107,540.227012,570.157986,530.316948,470.921253,472.03938,801.804611,493.909972,545.371385
inSilico,,A,hiLIG1+hiLIG2,60min,639.471892,449.657621,469.057515,604.933147,1093.779945,465.007767,1777.740188,490.566728,567.821924,1060.494713,735.214913,801.572124,576.128478,854.437006,818.362952,422.421777,1228.150475,762.214079,709.574509,847.235963
inSilico,,B,hiLIG1+hiLIG2,60min,572.718046,445.262209,466.807243,558.861981,1130.117058,476.714281,1868.035982,434.751338,487.347663,1145.888452,578.434414,840.549561,530.289979,824.358667,757.383286,586.321397,1036.119816,693.684585,607.990602,897.757402
inSilico,,C,hiLIG1+hiLIG2,60min,571.542755,443.173549,421.793099,584.707361,1028.966323,472.629305,1595.662648,481.572811,528.303101,1066.380232,642.464512,783.807364,506.205536,767.945787,929.958799,515.911597,1121.179577,796.312529,588.043561,752.789358
inSilico,,A,hiLIG1+loLIG2,60min,548.18574,467.771483,446.083989,607.342737,1056.49989,479.415098,1831.37034,440.116101,540.374786,582.782451,567.817425,811.067028,533.185231,744.856782,921.298217,486.074214,1035.643726,789.90175,554.566042,541.929212
inSilico,,B,hiLIG1+loLIG2,60min,593.414307,461.100746,486.175884,701.302989,1043.555434,422.129866,1390.999634,420.83491,518.047336,684.283964,620.382929,942.0413,526.244396,753.420138,840.097817,418.720995,931.006871,786.551665,502.93684,522.216115
inSilico,,C,hiLIG1+loLIG2,60min,576.090073,477.901671,447.231717,544.678855,1007.095756,475.672725,1590.655214,433.248627,535.40956,635.36914,586.624755,982.872048,501.056661,953.650553,855.906139,501.794548,1048.667685,806.989719,709.333988,556.495324
inSilico,,A,loLIG1+hiLIG2,60min,670.752225,837.904905,455.388399,814.158949,544.43071,414.105617,443.519714,428.94516,576.582574,1108.703639,537.161602,508.349164,501.981574,660.564423,445.873833,406.864759,393.225603,740.013036,527.527092,796.168506
inSilico,,B,loLIG1+hiLIG2,60min,581.599125,613.269847,444.619442,602.998046,503.416073,467.658996,414.354527,434.366044,546.620218,1204.865184,611.990856,437.526954,542.179802,657.309647,549.935151,473.230596,481.432327,728.588319,501.243232,692.918669
inSilico,,C,loLIG1+hiLIG2,60min,661.477912,826.825413,440.464195,621.636406,630.408193,440.359652,436.091345,461.950173,522.002206,1254.52148,478.711053,472.216747,520.579612,683.946496,456.685343,488.078365,545.52472,811.97036,487.531618,643.097317
inSilico,,A,loLIG1,120min,539.424534,552.187023,434.213643,523.036579,542.380303,403.189343,411.191934,482.00088,566.390643,460.112778,566.878949,475.677688,548.857801,722.920739,476.42374,478.234968,420.617927,751.772376,477.471291,466.453863
inSilico,,B,loLIG1,120min,604.420076,510.182615,474.752251,583.476972,509.142965,399.940182,521.716486,420.554714,649.568812,461.876069,487.183539,423.329358,513.858927,648.423829,485.413706,406.221992,474.317633,748.646046,504.379084,419.311506
inSilico,,C,loLIG1,120min,559.245704,537.303424,481.056622,712.486024,455.901815,397.996497,466.548724,499.231989,639.463584,473.556131,634.889562,455.400712,624.605868,728.538329,475.534234,463.023105,488.322974,739.120407,548.571883,452.797551
inSilico,,A,hiLIG1,120min,530.51201,530.354027,441.628979,561.427712,1574.406813,476.621411,2827.572333,379.208359,540.720116,503.538992,570.292309,777.71491,577.767136,920.461828,741.127808,374.506305,1106.796407,866.870366,525.082584,481.28856
inSilico,,B,hiLIG1,120min,460.969892,528.043708,514.464567,549.473805,1729.97913,502.408187,3538.423253,489.640742,545.464346,550.532212,596.339562,748.854597,558.559415,1013.709352,852.693617,451.336091,969.206918,817.415851,638.872475,447.286327
inSilico,,C,hiLIG1,120min,500.40489,466.612434,578.57927,755.835158,1708.130631,540.915297,2994.843783,512.972613,598.025364,502.314993,546.822965,930.518239,457.979815,885.302719,871.932503,437.274466,1150.231823,680.068865,608.865779,460.89745
inSilico,INH1,A,loLIG1,120min,432.097099,464.173925,513.737815,580.113472,434.381246,476.506699,453.863512,441.679142,596.339448,490.990126,513.974519,449.015494,555.523874,700.467192,497.241721,527.095378,523.362844,689.688474,492.591449,503.872362
inSilico,INH1,B,loLIG1,120min,471.77435,470.84724,477.214743,615.306392,421.120082,445.248465,541.871778,414.043273,590.571302,452.609422,509.093377,376.484217,483.14874,630.12588,496.407909,480.580016,498.555797,787.582797,472.196366,516.154715
inSilico,INH1,C,loLIG1,120min,397.666041,482.398338,523.727663,592.319032,448.462828,471.543633,462.85061,475.403195,570.478941,408.945413,566.516083,487.413157,572.050668,640.61345,453.489979,458.385152,622.129956,736.46263,450.434205,500.114368
inSilico,INH1,A,hiLIG1,120min,503.43817,693.409318,382.002514,684.051654,739.011763,505.530087,471.116891,419.958941,586.595122,513.650653,617.230041,509.329539,486.826687,801.056056,583.891388,464.527003,505.840204,777.912684,547.281656,454.417673
inSilico,INH1,B,hiLIG1,120min,571.428221,668.784625,521.964543,788.634953,766.626011,422.41238,519.049001,365.233078,514.501533,483.134676,556.565172,464.31312,568.091406,730.026772,555.527715,488.38973,516.188722,870.093691,556.037387,451.083625
inSilico,INH1,C,hiLIG1,120min,676.347783,628.268301,470.266323,642.522102,889.663035,426.45475,478.045874,449.300872,542.215017,476.17381,562.622825,475.860179,520.519305,885.199176,623.958104,564.84156,494.117339,806.558927,533.003358,447.351251
inSilico,INH2,A,loLIG1,120min,471.52139,371.501012,550.31589,690.035016,501.587575,499.198539,518.838139,398.960017,500.71934,461.59973,448.974667,481.541031,484.992565,775.774729,546.672512,485.242614,466.789578,740.723675,482.88293,457.504574
inSilico,INH2,B,loLIG1,120min,458.954574,473.232473,503.899021,510.402032,503.483904,424.18084,540.757236,528.881337,498.568966,449.481597,430.119264,494.000106,561.63777,834.038465,425.638014,455.09454,441.378615,777.586324,469.827805,505.604236
inSilico,INH2,C,loLIG1,120min,466.949909,437.223092,567.024627,669.269526,481.646579,450.418246,484.258661,497.678861,546.412569,441.582218,389.697468,393.949614,668.963385,687.243762,511.354366,420.459641,426.311167,841.357147,521.345267,466.580454
inSilico,INH2,A,hiLIG1,120min,436.579788,519.680879,521.351654,532.024493,470.966571,483.820344,764.549883,558.628896,533.160138,577.441483,390.629757,884.288342,478.28025,892.573409,837.244798,401.21065,557.597761,796.540243,648.638585,525.552822
inSilico,INH2,B,hiLIG1,120min,508.39592,454.539897,396.228278,527.696684,471.858267,435.692948,691.898671,546.552944,524.426216,526.453012,510.522448,1008.465862,532.216878,980.197313,860.44072,410.248163,474.882735,790.72016,653.220106,467.005648
inSilico,INH2,C,hiLIG1,120min,448.832532,456.983725,552.167058,525.757466,462.09774,514.95071,668.740121,548.531748,492.234897,487.604626,512.798304,1082.245706,504.986459,1001.193441,855.465513,465.340431,486.791329,752.488462,742.285193,447.896662
inSilico,INH3,A,loLIG1,120min,575.565938,478.236098,517.294311,491.792852,457.441282,406.203843,483.781218,415.387276,569.40495,522.502155,650.644586,460.518282,508.708038,588.583399,555.348222,570.507266,509.606134,903.390442,466.439196,467.463595
inSilico,INH3,B,loLIG1,120min,630.482247,429.956478,401.486011,431.508628,534.225632,490.909986,534.168379,476.109195,561.745651,493.610124,586.337086,440.350698,565.562482,456.59948,528.584941,494.342109,474.204978,870.321805,477.395579,464.961162
inSilico,INH3,C,loLIG1,120min,500.202023,468.911724,463.867384,477.523181,568.433149,482.87474,434.023736,406.516581,518.6754,451.997302,516.164098,416.454772,500.628613,462.952772,479.241964,477.64532,465.584395,732.950761,485.697251,459.064944
inSilico,INH3,A,hiLIG1,120min,646.045864,672.495964,411.238874,519.179185,820.475935,517.970467,1690.429132,483.981524,579.33311,503.201551,546.739814,451.794312,605.172701,463.672286,884.821149,544.352134,1003.698601,767.759652,418.898786,520.853349
inSilico,INH3,B,hiLIG1,120min,628.22263,647.45364,455.384995,589.027613,1108.41149,516.785602,1409.909592,459.427439,546.728785,591.875402,555.913507,441.148325,560.201046,543.256534,753.792664,567.136672,1175.112494,786.388309,379.438926,442.566871
inSilico,INH3,C,hiLIG1,120min,626.955706,727.770844,463.842068,512.524725,1006.666636,447.038534,1332.422534,460.054858,538.92002,591.719594,480.771894,464.557827,602.930135,613.950426,836.807728,402.763758,1147.472445,819.682465,463.258205,524.739853
inSilico,,A,loLIG2,120min,581.247701,559.624734,547.289141,676.714665,484.781671,350.287067,403.394924,506.439969,588.069407,901.227266,565.048633,486.481786,524.82835,709.319813,482.354625,538.026158,460.053656,779.175441,530.830374,579.852153
inSilico,,B,loLIG2,120min,662.870309,667.673673,457.321525,644.386318,555.959405,512.623667,397.285549,508.303612,522.56326,877.500311,668.005303,500.532023,502.522316,763.620087,544.437695,443.620815,584.62089,736.945522,459.300855,605.830679
inSilico,,C,loLIG2,120min,596.956337,558.764434,443.657605,618.165725,466.211742,424.01662,422.207427,457.619218,577.625725,864.158327,526.144416,449.759116,563.016124,679.452778,421.282016,514.60438,542.231742,787.347076,471.603819,660.949441
inSilico,,A,hiLIG2,120min,607.788129,563.688536,440.273658,678.994704,446.399017,512.81831,475.729558,472.558652,440.083672,1117.400765,565.816212,436.764771,511.747286,793.21169,447.668718,449.676743,456.728689,696.06755,407.097822,602.175949
inSilico,,B,hiLIG2,120min,690.500966,573.039836,487.750223,602.155594,474.543779,446.306986,510.716346,478.75983,442.308693,1200.295647,482.371748,487.81238,523.46659,850.10338,540.313309,609.058802,399.21693,714.849896,501.479218,533.934832
inSilico,,C,hiLIG2,120min,619.448509,540.275596,479.417764,573.339433,508.915495,486.236467,547.594077,536.059005,486.085898,1194.273721,563.662433,464.939607,534.415872,732.020109,451.915131,536.290086,494.17543,762.04409,523.551016,496.008501
inSilico,INH1,A,loLIG2,120min,569.272682,610.303448,513.917116,648.895953,514.020405,566.899395,431.403585,462.849164,598.296709,849.678394,508.288811,474.7615,550.364827,721.123998,466.884534,441.136267,493.553124,758.001015,485.934123,643.129731
inSilico,INH1,B,loLIG2,120min,622.795538,658.794857,455.628665,589.498471,509.886817,463.89381,507.83359,461.091489,534.41731,946.758171,526.695474,455.699771,560.269421,693.142849,508.494941,454.555622,445.661472,804.55699,518.11376,527.624989
inSilico,INH1,C,loLIG2,120min,574.745027,562.820556,480.122759,600.269783,448.394683,467.045071,422.423724,431.934999,631.72976,900.996628,549.638695,444.040158,497.120038,661.995067,512.846144,481.444236,475.472844,791.627765,469.877789,622.55598
inSilico,INH1,A,hiLIG2,120min,594.997006,534.838043,483.626619,684.031669,556.589927,474.285172,496.915372,446.36212,537.350412,1242.793237,564.711527,472.124437,490.724983,627.200311,443.598052,480.918814,440.024626,867.421305,479.264958,506.182402
inSilico,INH1,B,hiLIG2,120min,578.86977,569.30387,536.940855,645.909402,498.993757,375.983166,521.742829,432.643501,555.545359,1185.537894,515.22389,431.62879,522.652501,660.737903,513.503459,452.921992,556.560453,750.56964,579.850397,652.155723
inSilico,INH1,C,hiLIG2,120min,624.535296,549.980581,459.860051,608.911265,541.88103,486.156033,527.473766,551.77616,533.270172,1303.185504,513.540407,441.204151,500.905779,709.825281,443.996747,425.463754,497.800881,864.299067,467.326887,659.659952
inSilico,INH2,A,loLIG2,120min,465.787744,523.58398,434.610549,632.431361,497.505483,479.069691,478.648975,440.979083,519.946113,545.43118,535.011941,435.007775,465.462938,570.00754,540.090992,457.001808,493.422725,859.412363,539.643304,507.353544
inSilico,INH2,B,loLIG2,120min,398.337312,442.391174,475.90029,624.630575,442.705492,538.420462,522.941814,469.064249,520.289783,539.528672,548.778966,451.95129,499.507989,636.550872,505.486915,479.963341,513.574223,650.00592,603.941561,452.318727
inSilico,INH2,C,loLIG2,120min,401.559444,548.931075,462.422709,638.866676,452.037436,485.847669,356.057252,513.79009,518.211798,513.402455,494.538914,448.545446,514.348899,683.842828,467.148206,442.438069,485.509509,782.130206,558.545803,485.595897
inSilico,INH2,A,hiLIG2,120min,546.595306,479.47329,529.009292,697.611115,461.736395,376.197318,441.067644,499.499209,462.976683,526.977521,602.21868,420.781114,491.650931,627.018049,527.523831,457.469581,502.119796,724.313598,534.585325,395.009335
inSilico,INH2,B,hiLIG2,120min,432.909424,547.376388,441.952866,586.338357,482.648281,432.319566,426.638614,438.547362,573.311282,591.861784,620.733025,457.333007,523.336553,684.900991,558.979038,413.599897,509.81393,830.085522,504.50355,473.835857
inSilico,INH2,C,hiLIG2,120min,560.794624,440.221783,468.277516,691.491751,499.207316,395.147174,502.480405,448.470975,435.159627,501.315815,609.47568,467.810887,548.32227,673.377993,517.117835,488.459943,455.592233,778.499447,457.118681,485.640183
inSilico,INH3,A,loLIG2,120min,601.634833,987.787463,574.095189,538.595777,479.066687,440.929734,407.210308,469.08577,480.124234,534.563066,572.863429,425.517941,537.674474,449.359615,478.139963,472.413909,417.331169,850.748419,473.094362,808.250279
inSilico,INH3,B,loLIG2,120min,724.910891,1096.423385,518.218599,500.808002,519.462201,476.631718,482.635963,455.547364,472.070053,447.851032,574.188067,454.792512,542.431794,447.87022,422.395968,449.178106,366.94868,832.715505,490.677917,785.466181
inSilico,INH3,C,loLIG2,120min,698.692266,1065.681497,412.098887,477.899339,515.242712,458.975856,493.382105,525.399112,485.17364,492.553882,526.677084,477.010631,383.994368,542.756197,476.563087,474.331074,469.629487,732.277421,394.820984,818.235896
inSilico,INH3,A,hiLIG2,120min,652.409169,1938.130232,461.847189,472.848766,504.418597,457.223782,503.506161,543.119889,466.021966,667.524591,495.759607,458.313914,523.849277,522.633369,426.122982,500.952654,409.420932,784.703832,458.812546,1661.878519
inSilico,INH3,B,hiLIG2,120min,627.141797,1453.820022,526.063803,504.015708,471.032612,483.058393,488.466325,488.226682,508.46583,469.734934,485.866642,470.107074,462.312988,411.084523,467.925653,544.142305,412.727674,714.037872,495.728949,1651.735852
inSilico,INH3,C,hiLIG2,120min,691.376289,1568.291852,408.876807,547.642488,502.683036,545.133759,459.567476,444.407485,470.753422,598.058786,537.411557,486.420046,522.39339,477.381723,454.51183,524.096455,418.415185,775.447624,429.129547,1604.866072
inSilico,,A,loLIG1+loLIG2,120min,611.778924,632.069407,499.29966,647.356208,426.715183,490.029882,484.161872,437.886653,550.746352,894.423204,534.574176,466.574806,430.471867,666.97442,511.031891,507.653303,469.664371,769.242147,509.487046,598.007534
inSilico,,B,loLIG1+loLIG2,120min,604.733372,628.808666,520.856834,652.89916,476.923718,486.913743,429.052009,414.287179,564.489751,723.354806,631.709455,416.647979,537.427434,671.001281,467.429978,438.514357,533.405145,836.893664,531.559593,529.625316
inSilico,,C,loLIG1+loLIG2,120min,681.669387,600.89724,413.80265,744.857448,459.928914,400.378116,467.727426,490.638877,591.36083,766.205029,545.572739,363.095308,521.578827,642.875809,478.110248,407.511869,403.976757,763.409396,538.776677,440.902501
inSilico,,A,hiLIG1+hiLIG2,120min,522.876122,562.25799,518.201985,695.885538,1767.604755,485.072323,2920.081604,437.137543,604.519165,1306.613246,507.656936,861.775347,569.772862,1084.756991,873.728814,579.191677,1200.735465,783.040121,517.531049,845.926803
inSilico,,B,hiLIG1+hiLIG2,120min,611.216696,473.745722,457.228899,722.184251,1977.230017,447.209701,2882.133764,433.59889,483.83138,1225.06881,552.028431,930.462952,514.048052,794.89891,893.133639,513.196413,1234.97849,793.560809,559.465665,827.00912
inSilico,,C,hiLIG1+hiLIG2,120min,563.62387,435.154257,539.935211,665.092835,2035.261461,454.656574,3535.210094,472.121919,527.081509,1145.968132,604.601796,779.363994,509.611366,856.309166,795.89704,450.768501,1273.328562,771.772838,513.464001,890.503108
inSilico,,A,hiLIG1+loLIG2,120min,587.101391,444.820076,510.762387,631.527718,1557.951893,397.679469,2764.60021,427.540071,597.593392,695.235683,624.739473,749.916144,565.249565,904.533106,788.876725,432.971506,958.477592,957.744507,592.440897,499.167918
inSilico,,B,hiLIG1+loLIG2,120min,605.802914,420.527991,438.674132,528.486109,1597.898541,546.418446,2797.153326,501.875832,466.064579,805.11635,655.625261,830.137503,602.646901,1026.984099,773.241013,472.390465,1059.196469,841.526238,652.438672,524.262025
inSilico,,C,hiLIG1+loLIG2,120min,645.705623,550.71033,500.050134,636.399544,1405.798208,470.582734,3182.987133,455.655752,620.652696,677.936835,710.691519,819.779092,523.044495,1051.068896,921.196985,452.685064,985.431466,866.57298,609.506581,520.914542
inSilico,,A,loLIG1+hiLIG2,120min,615.173328,521.641974,425.390565,630.676935,497.38244,421.833088,530.537111,503.027307,536.22163,1363.198678,604.580272,397.393955,463.721837,597.868842,519.801833,407.26418,463.217134,681.400808,496.057799,543.203209
inSilico,,B,loLIG1+hiLIG2,120min,574.355889,507.59001,480.641109,694.615155,549.870032,472.360832,476.563065,412.520934,542.376024,1445.814035,560.205881,457.502541,545.940085,634.646319,483.540316,478.999163,471.695009,930.065438,431.009065,512.349777
inSilico,,C,loLIG1+hiLIG2,120min,601.049869,507.100509,460.440157,614.520145,540.194406,391.935656,503.716707,405.626687,563.937801,1248.943999,521.368351,484.926692,471.117625,674.418751,506.43853,529.880618,472.040956,816.76236,445.38458,502.63667
